"","COUNTRY","ID","DATE","Q1","Q13A","WT","Q1001","Q1002","Q2061A","Q1COVID19","Q2ACOVID19","Q2BCOVID19","Q12COVID19_3","Q12COVID19_4","Q12COVID19_5A","Q12COVID19_5B","Q5COVID19","Q10COVID19_5","Q13COVID19","Q14COVID19","Q15COVID19_1","Q15COVID19_2","Q16COVID19","Q101","Q102","Q112_1","Q112_2","Q118","Q601_1","Q601_4","Q601_19","Q601_18","Q601_20","Q620","Q619_1A","Q619_1B","Q619_3A","Q619_4A","Q619_5A","Q601A","Q201A_1","Q201A_2","Q201B_6","Q201B_13","QLIB1","Q204A_3","Q204A_1","Q204A_2","Q521_1","Q521_2","Q521_4","Q204_11","Q204_20","Q204_25","Q210","Q211","Q700B_1","Q700B_13","Q700B_23","Q700B_5","Q725_1","Q725_4","Q725_23","Q725_15","Q732B","Q730B","Q734A","Q734B","Q727_1","Q727_4","Q727_5","Q104","Q104A_1","Q104A_2","Q104A_3","Q104A_4","Q104A_5","Q104A_6","Q104A_7","Q104A_8","Q1003","Q1010","Q1010B1","Q1010B2","Q1014C","Q1005","Q1005B","Q1005C","Q1005D","Q1005E","Q1006A","Q1006B_CODE","Q1016","Q1012","Q1012A","Q1012B","Q609","Q602_1","Q602_2","Q602_3","Q602_4A","Q602_4B","Q1011D","Q1011E","Q1011F"
"1259",10,4054,"2021-03-27",10001,1,1.08243641138927,52,2,1,1,1,NA,3,3,1,NA,97,97,1,2,3,5,1,4,5,3,1,3,2,3,1,1,2,4,4,3,3,3,4,NA,4,4,1,3,NA,4,4,4,1,3,1,1,4,4,1,3,4,4,4,4,5,5,5,4,3,97,NA,4,97,97,97,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,NA,5,4,NA,NA,NA,4,NA,NA,3,2,1,NA,2,2,3,2,NA,3,2,1,1
"1260",10,4055,"2021-03-27",10001,2,1.07107144805983,19,2,1,1,1,NA,3,3,1,NA,97,97,3,3,3,5,1,4,5,2,2,4,1,4,1,3,1,4,4,4,4,4,4,NA,4,4,2,4,NA,4,4,4,2,2,2,2,4,4,1,3,4,4,4,2,5,5,5,3,3,5,NA,4,5,5,5,1,0,0,0,0,1,0,0,NA,6,1,NA,NA,6,5,NA,NA,NA,NA,NA,NA,3,2,1,NA,2,2,3,2,NA,2,2,1,2
"1261",10,4056,"2021-03-27",10001,2,1.07301328195977,56,1,1,1,1,NA,3,3,2,NA,2,97,2,98,5,4,1,4,3,2,2,3,2,4,1,4,2,4,4,4,4,4,4,NA,4,4,2,4,NA,4,4,4,2,2,2,2,4,4,1,3,2,4,2,2,3,5,3,2,3,5,NA,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,5,2,NA,NA,NA,NA,2,20,4,2,1,NA,2,3,3,3,NA,3,2,1,1
"1262",10,4057,"2021-03-27",10001,2,1.07301328195977,64,1,2,4,NA,1,3,3,3,NA,97,97,4,97,4,5,1,4,3,2,2,3,1,4,1,1,2,4,4,2,4,4,4,NA,4,4,1,4,NA,4,4,4,1,1,2,1,4,4,1,3,4,4,4,4,5,5,5,5,4,97,NA,4,97,97,97,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,NA,1,3,1,NA,NA,NA,NA,NA,3,2,1,NA,2,2,3,2,NA,2,2,1,2
"1263",10,4058,"2021-03-27",10001,2,1.07301328195977,58,1,1,1,1,NA,3,3,3,NA,2,97,1,3,5,3,1,4,3,1,1,1,1,4,1,3,3,4,4,3,4,4,4,NA,4,4,1,4,NA,4,4,4,2,1,1,2,4,4,1,3,4,4,4,4,5,5,5,5,4,5,NA,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,4,6,NA,1,NA,NA,NA,NA,4,2,1,NA,2,3,3,2,NA,2,2,1,2
"1264",10,4059,"2021-03-27",10001,2,1.07301328195977,61,1,1,1,1,NA,3,3,1,NA,97,97,1,2,5,3,1,4,2,2,2,2,1,4,1,1,2,4,4,3,4,4,4,NA,4,4,2,3,NA,4,4,4,1,1,1,2,4,4,1,3,4,4,2,3,5,5,2,3,3,1,NA,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,5,3,1,NA,NA,NA,NA,NA,3,2,1,NA,2,3,3,2,NA,2,2,1,1
"1265",10,4060,"2021-03-27",10001,2,1.08012209314369,48,2,1,1,1,NA,3,3,3,NA,2,97,2,98,4,6,1,4,2,2,2,3,1,4,1,1,1,4,4,4,4,4,4,NA,4,3,2,4,NA,4,4,4,2,1,1,1,4,4,1,3,4,4,4,4,5,5,5,5,3,1,NA,4,97,97,97,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,1,4,1,NA,NA,NA,NA,1,19,3,2,1,NA,2,3,3,3,NA,3,2,1,1
"1266",10,4061,"2021-03-27",10001,2,1.08012209314369,45,2,1,1,1,NA,3,2,1,NA,2,97,4,2,3,5,1,4,3,2,2,2,1,4,1,3,2,4,4,3,4,4,4,NA,4,4,1,4,NA,4,4,4,2,2,2,2,4,4,1,3,4,4,4,4,5,5,5,5,3,1,NA,4,4,4,4,1,0,0,0,0,0,0,0,NA,6,4,1,1,4,1,NA,NA,NA,NA,1,16,3,2,1,NA,2,3,3,3,NA,3,2,1,1
"1267",10,4062,"2021-03-27",10001,2,1.07081255023219,22,1,1,1,1,NA,3,3,2,NA,97,97,2,98,3,6,1,4,98,2,2,1,1,4,1,2,2,4,4,2,4,4,4,NA,4,4,1,4,NA,4,4,4,1,1,1,2,4,4,1,3,4,4,2,2,5,5,2,2,3,5,NA,98,5,5,5,1,0,0,0,0,1,0,0,NA,6,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,3,2,1,NA,2,3,3,2,NA,2,2,1,2
"1268",10,4063,"2021-03-27",10001,2,1.07027217677777,64,2,1,1,1,NA,3,3,1,NA,97,97,1,3,1,5,1,4,4,1,1,3,1,4,1,1,1,4,4,1,4,4,3,NA,4,4,1,3,NA,4,4,4,2,2,1,1,4,4,1,3,4,4,4,4,2,2,2,2,4,97,NA,4,97,97,97,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,2,4,NA,NA,NA,3,NA,NA,3,2,1,NA,2,3,3,2,NA,2,1,1,2
"1269",10,4064,"2021-03-26",10004,2,1.02584852818178,27,2,1,2,1,NA,3,2,2,NA,2,97,2,98,6,5,1,4,5,2,3,2,1,4,2,3,3,4,3,3,4,4,4,NA,4,4,2,4,NA,4,4,4,3,2,3,3,4,3,1,3,4,4,4,4,3,3,98,98,98,98,NA,99,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,5,2,NA,NA,NA,NA,2,8,2,3,10,NA,2,3,3,3,2,NA,2,1,2
"1270",10,4065,"2021-03-27",10004,2,1.01724015228578,56,2,1,2,1,NA,3,2,3,NA,2,97,2,1,5,7,1,4,3,2,3,5,1,4,2,3,4,4,4,3,4,4,3,NA,4,4,2,4,NA,4,3,3,3,3,3,4,4,4,1,3,4,4,2,2,98,98,98,98,98,5,NA,2,4,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,5,4,NA,NA,NA,1,NA,NA,3,3,10,NA,2,3,3,2,2,NA,2,1,2
"1271",10,4066,"2021-03-27",10004,2,1.02560056157235,30,1,2,2,1,NA,3,3,3,NA,2,2,1,2,5,7,1,4,3,3,3,2,1,3,2,3,2,3,3,3,4,3,2,NA,4,4,3,4,NA,4,2,3,4,3,3,3,4,3,1,3,2,2,2,2,3,3,3,2,4,1,NA,2,2,1,2,1,0,0,0,0,0,0,0,NA,6,3,2,NA,4,1,NA,NA,NA,NA,2,5,2,3,10,NA,2,4,3,3,2,NA,2,1,2
"1272",10,4067,"2021-03-27",10004,2,1.02560056157235,33,1,1,2,1,NA,3,2,2,NA,2,97,1,98,7,5,1,4,5,3,3,2,2,3,2,3,3,3,3,2,4,3,2,NA,4,4,2,4,NA,4,3,3,3,2,2,4,4,4,1,3,2,2,2,2,2,2,2,2,3,1,NA,98,2,2,5,1,0,0,0,0,0,0,0,NA,6,1,NA,NA,5,2,NA,NA,NA,NA,2,8,3,3,10,NA,2,3,3,3,2,NA,2,1,2
"1273",10,4068,"2021-03-27",10004,2,1.02584852818178,29,2,1,2,1,NA,3,2,2,NA,3,97,1,1,5,1,1,4,5,3,3,1,2,3,2,3,3,3,3,3,4,3,3,NA,4,4,2,4,NA,4,4,4,3,3,3,4,4,4,1,3,2,2,2,2,98,98,98,98,3,98,NA,2,1,1,1,1,0,0,0,0,0,0,0,NA,7,3,2,NA,5,1,NA,NA,NA,NA,2,18,2,3,10,NA,3,4,3,3,2,NA,2,1,2
"1274",10,4069,"2021-03-27",10004,2,1.0171864116063,36,2,1,2,1,NA,3,2,2,NA,2,97,2,1,3,5,1,4,5,3,3,1,2,3,2,2,3,3,4,3,4,3,2,NA,4,4,2,4,NA,3,3,3,3,3,3,4,4,4,1,3,2,2,2,2,2,2,2,2,98,98,NA,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,4,1,NA,NA,NA,NA,1,16,2,3,10,NA,2,4,4,4,2,NA,2,1,2
"1275",10,4070,"2021-03-27",10004,2,1.02584852818178,26,2,1,2,1,NA,3,2,2,NA,3,97,1,1,7,5,1,4,5,3,3,2,2,3,3,3,3,3,3,3,4,3,2,NA,4,4,2,4,NA,4,4,4,3,3,3,4,4,4,1,3,2,2,2,2,3,3,3,3,98,1,NA,3,5,5,5,1,0,0,0,0,0,0,0,NA,6,1,NA,NA,5,1,NA,NA,NA,NA,2,8,3,3,10,NA,2,5,3,3,2,NA,2,1,2
"1276",10,4071,"2021-03-27",10004,2,1.0234844915681,46,1,1,1,1,NA,3,3,3,NA,3,97,1,1,3,5,1,4,5,3,3,2,2,3,2,3,3,3,3,2,4,3,2,NA,4,3,2,3,NA,4,4,3,3,4,3,4,4,4,1,3,2,2,2,2,2,2,2,2,3,1,NA,3,2,2,5,1,0,0,0,0,0,0,0,NA,6,4,1,1,4,1,NA,NA,NA,NA,1,16,3,3,10,NA,2,4,3,2,2,NA,2,1,2
"1277",10,4072,"2021-03-27",10004,2,1.01490842878703,24,1,1,2,1,NA,3,2,2,NA,4,97,1,1,5,6,1,4,5,3,3,1,2,3,2,3,3,3,4,4,4,4,4,NA,4,3,2,4,NA,4,3,3,3,3,3,4,4,4,1,3,2,2,2,2,2,2,2,2,4,5,NA,2,1,1,5,1,0,0,0,0,0,0,0,NA,6,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,2,4,10,NA,2,2,2,1,1,NA,2,1,2
"1278",10,4073,"2021-03-27",10004,2,1.01911948139257,38,1,1,1,1,NA,3,2,2,NA,4,97,1,2,6,5,1,4,5,3,3,1,2,3,2,3,3,3,4,3,4,3,2,NA,4,4,1,4,NA,4,4,4,3,3,3,4,4,4,1,3,2,2,2,2,2,2,2,2,4,1,NA,2,2,2,5,1,0,0,0,0,0,0,0,NA,5,1,NA,NA,5,1,NA,NA,NA,NA,1,13,3,3,10,NA,2,4,3,3,2,NA,2,2,2
"1279",10,4074,"2021-03-27",10001,2,0.990219742131704,27,1,1,1,1,NA,3,3,3,NA,1,1,4,97,6,5,1,4,5,1,1,3,3,4,4,4,4,4,3,3,1,3,4,NA,4,4,1,4,NA,3,4,4,4,4,4,4,4,4,1,3,4,4,4,4,5,5,5,5,98,97,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,6,1,NA,NA,8,6,NA,1,NA,NA,NA,NA,3,1,5,NA,2,2,2,1,2,NA,2,1,2
"1280",10,4075,"2021-03-27",10001,2,0.98191034408147,58,1,1,1,1,NA,3,3,3,NA,2,1,2,3,5,6,1,4,5,2,2,3,3,4,4,4,4,2,2,3,1,2,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,5,5,5,5,98,5,NA,4,4,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,NA,5,2,NA,NA,NA,NA,2,5,2,1,5,NA,2,3,3,3,3,NA,2,1,2
"1281",10,4076,"2021-03-27",10001,2,0.990459154473356,28,2,1,1,1,NA,3,3,3,NA,2,1,3,98,5,6,1,4,5,1,2,3,3,4,4,4,4,2,3,2,2,2,2,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,98,98,98,98,98,7,NA,4,4,3,5,1,0,0,0,1,0,0,1,NA,6,4,1,1,4,1,NA,NA,NA,NA,2,16,3,1,5,NA,2,3,3,3,3,NA,2,1,2
"1282",10,4077,"2021-03-27",10001,2,0.981858469871663,38,1,1,1,1,NA,3,3,3,NA,1,1,97,NA,5,6,1,4,5,1,1,3,3,3,4,4,4,2,3,2,1,3,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,98,98,98,98,99,7,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,6,4,1,1,4,2,NA,NA,NA,NA,2,8,2,1,5,NA,2,3,3,3,3,NA,2,1,2
"1283",10,4078,"2021-03-27",10001,2,0.98013337931794,20,2,1,1,1,NA,3,3,3,NA,97,1,98,98,5,6,1,4,5,1,1,3,2,4,4,4,4,2,3,2,1,2,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,4,NA,99,99,99,99,98,98,98,98,98,97,NA,4,4,98,98,1,0,0,0,1,1,0,1,NA,6,1,NA,NA,9,5,NA,NA,NA,NA,NA,NA,3,1,5,NA,2,2,2,1,2,NA,2,1,2
"1284",10,4079,"2021-03-27",10001,2,0.990293983435064,46,1,15,1,1,NA,3,3,3,NA,1,1,97,NA,5,5,1,4,5,1,1,1,3,3,4,4,4,2,3,2,1,1,4,NA,4,4,1,4,NA,4,3,4,3,2,3,4,4,4,1,3,3,4,3,3,5,5,5,5,4,7,NA,4,4,1,4,1,0,0,0,1,0,0,1,NA,3,4,1,1,8,6,NA,1,NA,NA,NA,NA,4,1,5,NA,2,2,2,1,2,NA,2,1,2
"1285",10,4080,"2021-03-27",10001,2,0.990219742131704,33,1,1,1,1,NA,3,3,3,NA,2,1,2,3,6,5,1,4,5,2,2,3,4,4,4,3,4,2,3,2,1,3,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,5,5,5,5,98,4,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,6,4,1,1,4,1,NA,NA,NA,NA,1,16,2,1,5,NA,2,3,3,3,3,NA,2,1,2
"1286",10,4081,"2021-03-27",10001,2,0.982095860650135,35,2,1,1,1,NA,3,3,3,NA,2,1,2,3,5,6,1,4,5,3,3,3,4,4,4,4,4,2,3,3,1,3,1,NA,4,4,1,4,NA,4,4,3,4,4,4,4,4,4,1,3,98,98,98,98,98,98,98,98,98,4,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,6,4,1,1,5,1,NA,NA,NA,NA,2,16,3,1,5,NA,2,3,3,3,3,NA,2,1,2
"1287",10,4082,"2021-03-27",10001,2,0.988415589965158,50,2,1,1,1,NA,3,3,3,NA,2,1,1,3,6,5,1,4,5,2,2,3,2,4,4,3,4,3,3,2,1,2,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,98,98,98,98,98,98,98,98,98,5,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,6,4,2,NA,7,1,NA,NA,NA,NA,2,16,3,1,5,NA,2,3,3,3,3,NA,2,1,2
"1288",10,4083,"2021-03-27",10001,2,0.982095860650135,36,2,1,1,1,NA,3,3,3,NA,2,1,2,3,5,6,1,4,5,2,2,3,2,4,4,4,4,4,3,3,2,2,4,NA,4,4,2,4,NA,4,4,4,4,4,4,4,4,4,1,3,98,98,98,98,98,98,98,98,98,5,NA,3,4,1,5,1,0,0,0,1,0,0,1,NA,6,4,1,1,5,1,NA,NA,NA,NA,2,16,3,1,5,NA,2,3,3,3,3,NA,2,1,2
"1289",10,4084,"2021-03-27",10001,2,0.992581356868111,26,2,1,1,1,NA,3,3,3,NA,97,1,98,98,5,6,1,4,5,3,2,3,2,4,4,4,4,2,3,2,1,2,2,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,98,98,98,98,98,98,98,98,98,4,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,4,4,1,1,6,4,NA,NA,NA,98,NA,NA,3,1,5,NA,2,2,2,1,2,NA,2,1,2
"1290",10,4085,"2021-03-27",10001,2,0.98013337931794,23,2,1,1,1,NA,3,3,3,NA,97,1,98,98,5,6,1,4,5,2,1,3,2,4,4,4,4,3,3,3,1,1,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,98,4,4,98,98,98,98,98,98,5,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,6,1,NA,NA,6,5,NA,NA,NA,NA,NA,NA,3,1,5,NA,2,2,2,1,2,NA,2,1,2
"1291",10,4086,"2021-03-27",10001,2,0.982147747401933,57,2,1,1,1,NA,2,3,3,NA,97,1,98,3,5,6,1,4,5,1,1,3,4,4,4,4,4,2,2,1,1,1,4,NA,4,4,1,3,NA,3,3,3,3,3,3,3,3,3,2,3,98,98,98,98,98,98,98,98,98,7,NA,3,4,1,5,1,0,0,0,1,0,0,1,NA,3,4,1,1,7,4,NA,NA,NA,98,NA,NA,3,1,5,NA,2,2,2,1,2,NA,2,1,2
"1292",10,4087,"2021-03-27",10007,2,0.981304178349634,40,1,1,1,1,NA,3,3,3,NA,4,1,2,3,5,6,1,4,5,1,1,3,4,4,4,4,4,2,2,3,1,1,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,5,98,3,98,7,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,3,4,1,1,7,2,NA,NA,NA,NA,2,8,3,2,1,NA,3,3,3,3,NA,1,2,1,2
"1293",10,4088,"2021-03-27",10001,2,0.992341431550792,26,1,1,1,1,NA,1,3,3,NA,1,1,98,98,5,6,1,4,5,1,1,3,4,4,4,4,4,2,2,2,1,1,4,NA,4,4,1,3,NA,1,4,3,4,4,4,4,4,4,2,3,98,98,98,98,98,98,98,98,98,7,NA,4,4,1,5,1,0,0,0,1,0,1,0,NA,4,1,NA,NA,9,6,NA,1,NA,NA,NA,NA,4,1,5,NA,2,3,2,1,2,NA,2,1,2
"1294",10,4089,"2021-03-27",10001,2,0.990293983435064,52,1,1,1,1,NA,3,3,3,NA,1,1,4,97,5,6,1,4,5,1,1,3,4,4,4,4,4,1,1,1,1,1,1,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,5,5,5,5,4,97,NA,4,4,5,5,1,0,0,0,1,0,0,1,NA,3,4,1,1,8,3,1,NA,NA,NA,NA,NA,3,1,5,NA,2,2,2,1,2,NA,2,1,2
"1295",10,4090,"2021-03-27",10001,2,0.992341431550792,28,1,1,1,1,NA,3,3,3,NA,2,1,2,2,5,6,1,3,5,1,1,3,3,4,4,4,4,2,2,1,1,1,4,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,98,98,98,98,5,98,98,3,98,97,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,3,4,2,NA,2,2,NA,NA,NA,NA,2,10,3,1,5,NA,2,3,3,3,3,NA,2,1,98
"1296",10,4091,"2021-03-27",10001,3,0.992341431550792,30,1,1,1,1,NA,3,3,3,NA,2,1,2,3,5,6,1,4,5,1,1,3,4,4,4,4,4,4,2,1,1,1,4,NA,4,3,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,98,98,2,5,98,98,2,4,97,NA,4,4,1,5,1,0,0,0,1,0,0,1,NA,4,4,1,1,4,2,NA,NA,NA,NA,2,8,2,1,5,NA,2,3,3,3,3,NA,2,1,2
"1297",10,4092,"2021-03-27",10008,1,0.967864483943526,22,1,1,2,1,NA,3,3,3,NA,2,3,3,97,5,6,1,4,5,3,3,3,2,4,4,4,4,4,2,2,2,3,2,NA,4,4,2,2,NA,4,4,4,2,2,2,3,4,4,1,3,1,1,1,1,3,3,3,3,3,3,NA,4,2,1,1,1,0,0,0,0,0,0,0,NA,6,1,NA,NA,4,6,NA,1,NA,NA,NA,NA,3,1,5,NA,3,2,2,1,2,NA,2,1,1
"1298",10,4093,"2021-03-27",10008,1,0.968098491298302,24,2,1,1,1,NA,3,3,3,NA,97,3,4,97,5,2,1,4,5,2,2,2,1,4,4,4,4,4,3,3,1,3,1,NA,4,3,1,1,NA,4,4,3,2,3,2,4,4,3,1,3,2,2,2,2,2,98,98,2,2,3,NA,4,1,1,1,1,0,0,0,1,0,0,0,NA,6,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,3,1,5,NA,2,2,2,1,2,NA,2,1,1
"1299",10,4094,"2021-03-27",10008,1,0.978297478048861,28,2,15,1,1,NA,3,3,3,NA,1,1,4,97,5,1,1,4,5,3,3,3,2,2,2,3,3,3,3,2,3,3,3,NA,4,4,3,4,NA,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,5,5,5,5,3,1,NA,4,2,2,2,1,1,0,0,0,0,1,0,NA,6,4,1,1,4,4,NA,NA,NA,3,NA,NA,3,1,5,NA,3,3,2,1,2,NA,2,1,2
"1300",10,4095,"2021-03-27",10008,1,0.980156642972046,28,1,6,2,1,NA,3,3,3,NA,1,1,3,97,1,2,2,4,5,1,1,3,3,3,2,2,2,1,2,2,3,1,1,NA,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,5,5,5,5,4,97,NA,4,4,4,4,1,0,0,1,1,0,0,1,NA,3,1,NA,NA,5,6,NA,1,NA,NA,NA,NA,3,1,5,NA,1,3,2,1,2,NA,2,1,2
"1301",10,4096,"2021-03-27",10008,1,0.978370825485551,47,2,2,1,1,NA,3,3,3,NA,2,3,3,2,2,5,1,4,5,2,2,3,2,3,3,3,3,3,2,1,2,2,2,NA,4,3,1,1,NA,4,4,2,2,2,2,4,4,4,1,3,4,4,4,3,98,98,98,2,4,3,NA,4,2,1,5,1,0,0,0,0,0,0,0,NA,4,4,1,2,5,4,NA,NA,NA,1,NA,NA,3,1,5,NA,2,3,2,1,2,NA,2,1,1
"1302",10,4097,"2021-03-27",10008,1,0.971880342065609,35,1,1,1,1,NA,3,3,3,NA,2,3,4,97,2,5,1,4,5,2,2,2,2,4,3,2,3,2,2,1,3,3,3,NA,4,4,3,2,NA,4,4,2,2,2,2,4,4,97,3,3,4,4,4,4,3,3,3,3,4,97,NA,4,2,1,97,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,4,2,NA,NA,NA,NA,2,8,3,1,5,NA,3,3,2,99,3,NA,2,1,2
"1303",10,4098,"2021-03-27",10005,2,0.840743329123063,21,1,1,2,1,NA,3,2,2,NA,97,97,2,2,5,6,1,3,4,2,2,3,2,4,2,4,3,4,2,2,3,3,2,NA,4,4,2,3,NA,3,3,3,3,3,3,3,4,4,1,3,3,98,98,2,3,3,98,98,3,6,NA,4,3,2,98,1,0,0,0,0,0,0,0,NA,6,1,NA,NA,3,5,NA,NA,NA,NA,NA,NA,3,1,5,NA,2,3,2,1,2,NA,2,1,2
"1304",10,4099,"2021-03-27",10005,2,0.849040705623314,33,1,1,1,1,NA,97,2,2,NA,2,2,2,98,5,1,1,4,5,1,2,3,98,3,2,3,2,3,2,1,3,2,2,NA,4,4,1,4,NA,4,4,4,4,4,4,4,4,4,1,3,4,98,3,3,5,98,4,4,4,3,NA,4,5,2,97,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,3,2,NA,NA,NA,NA,2,8,3,1,5,NA,2,3,3,3,3,NA,2,1,2
"1305",10,4100,"2021-03-27",10005,2,0.841871528724971,40,1,2,2,1,NA,2,2,2,NA,4,1,98,98,5,3,1,4,5,1,2,3,2,4,2,2,2,98,1,1,2,2,2,NA,4,4,2,2,NA,4,4,4,2,3,3,4,4,4,1,3,4,3,2,2,4,3,2,1,3,4,NA,4,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,5,2,NA,NA,NA,NA,2,8,3,1,5,NA,1,3,2,2,3,NA,2,1,1
"1306",10,4101,"2021-03-27",10005,2,0.842674913216099,55,2,1,3,NA,1,3,2,2,NA,97,2,3,98,5,6,1,4,5,2,2,2,1,4,2,3,3,4,2,1,4,3,2,NA,4,4,4,4,NA,4,4,4,3,2,2,3,4,3,1,3,3,3,3,2,5,4,4,2,3,6,NA,4,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,NA,2,4,NA,NA,NA,2,NA,NA,3,1,5,NA,2,3,2,1,2,NA,2,1,2
"1307",10,4102,"2021-03-27",10005,2,0.849869747863995,53,2,7,1,1,NA,97,2,2,NA,97,2,4,97,5,6,2,4,5,2,2,3,1,4,3,3,3,3,2,1,3,3,3,NA,4,4,1,3,NA,3,2,2,2,2,2,4,4,2,2,3,4,2,4,4,5,98,5,5,4,97,NA,4,2,2,97,1,0,0,0,0,0,0,0,NA,3,4,2,NA,5,4,NA,NA,NA,3,NA,NA,3,1,5,NA,1,3,2,1,2,NA,1,1,1
"1308",10,4103,"2021-03-27",10005,2,0.841871528724971,36,1,1,3,NA,1,97,2,1,NA,1,2,98,98,5,2,1,4,5,1,1,1,3,4,2,1,2,3,1,1,2,2,2,NA,4,4,2,3,NA,3,3,3,3,2,3,4,4,4,1,3,98,98,98,98,98,98,98,98,3,4,NA,4,1,1,98,1,0,0,0,0,0,0,0,NA,2,4,1,1,7,6,NA,1,NA,NA,NA,NA,4,1,5,NA,1,3,2,2,2,NA,2,1,2
"1309",10,4104,"2021-03-27",10005,2,0.840946601508565,20,2,12,2,1,NA,3,2,2,NA,97,2,2,3,5,1,1,4,5,1,3,3,1,4,1,4,3,4,3,2,4,3,3,NA,4,4,1,4,NA,4,3,2,3,2,3,4,4,2,1,3,3,98,98,2,3,98,98,2,3,5,NA,4,5,5,5,1,0,0,0,0,1,0,1,NA,6,1,NA,NA,3,5,NA,NA,NA,NA,NA,NA,2,1,5,NA,3,4,2,2,2,NA,2,1,1
"1310",10,4105,"2021-03-27",10005,2,0.841871528724971,44,1,1,4,NA,1,97,2,2,NA,2,2,4,98,5,3,1,4,4,1,1,1,3,3,2,2,2,3,1,1,2,2,1,NA,4,4,2,2,NA,4,4,3,3,2,2,4,4,4,2,3,2,2,2,2,2,2,2,2,2,3,NA,4,1,2,3,1,0,0,0,0,0,0,0,NA,2,4,1,1,6,2,NA,NA,NA,NA,2,3,4,1,5,NA,1,3,3,3,3,NA,2,1,2
"1311",10,4106,"2021-03-27",10005,2,0.840946601508565,21,2,15,1,1,NA,3,2,1,NA,97,1,1,2,5,1,3,4,5,1,2,3,1,4,1,4,3,4,4,3,4,3,3,NA,4,4,1,4,NA,4,3,3,2,2,2,4,4,3,1,3,3,2,2,2,5,98,98,98,4,1,NA,4,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,4,5,NA,NA,NA,NA,NA,NA,3,1,5,NA,2,4,2,2,2,NA,2,1,1
"1312",10,4107,"2021-03-27",10005,2,0.849869747863995,47,2,1,2,4,NA,3,2,2,NA,97,2,2,98,5,6,3,4,5,1,3,3,1,4,2,3,2,4,1,1,4,2,1,NA,4,4,1,4,NA,4,2,2,2,2,2,97,4,2,1,3,4,98,4,98,5,98,5,2,3,3,NA,4,3,5,98,1,0,0,0,0,0,0,0,NA,3,4,1,2,4,4,NA,NA,NA,1,NA,NA,3,1,5,NA,2,4,2,2,2,NA,2,1,2
